automation,automation_level,capture_step,closing_speed_at_min,colreg_role,course_change_after_warning_deg,dest_range_final,destination_step,dt,episode,event_grade,event_grade_name,event_score,final_distance,first_encounter_step,first_encounter_type,guide_sample,init_heading_deg,init_speed,max_cri,max_severity,mean_speed,merge_sample,min_dcpa,min_distance,own_path_len,progress,route_length,rudder_change_mean,rudder_mean_abs,scenario,scn_course_diff_deg,scn_dcpa_offset_nm,scn_initial_bearing_deg,scn_initial_range_nm,scn_t_meet_min,scn_target_course_deg,steps,steps_sev1,steps_sev2,steps_sev3,success,target_evasions,target_speed,task,termination,throttle_change_mean,total_reward,xte_mean
manual,manual,-1,0.4038455329579165,stand_on,40.2266979242864,2737.314336310729,71,10.0,0,1,close_quarters,29.8,2123.457393455414,0,crossing_port,48,40.07788034136007,5.1661642161718415,0.27282121695265377,1,6.116774223422358,135,533.1394108198195,1603.8604713628356,4342.909698629875,3795.6873777928813,5824.386688392792,0.04285714285714286,0.44366197183098594,crossing_port,-60.251874068072,-0.2527646797428006,54.29551728410556,2.5992293478995268,17.13347722920078,-20.173993726711917,71,18,0,0,0,0,5.4915660267074795,attack,passed,0.06999999999999999,11.118309011941202,590.006864682348
manual,manual,-1,0.17430649733896644,stand_on,,5326.3209207808795,108,10.0,1,0,safe_passage,19.27,3119.2572682836962,-1,none,182,34.88438527784537,7.121315208778111,0.08782503235314451,0,10.2812679529737,71,514.4500715087677,2941.6300301337105,11103.769389211595,5858.287109955366,5858.287109955366,0.02336448598130841,0.032407407407407406,crossing_port,-113.67685921509747,-0.2972222140029685,29.21292869368978,8.422560229739513,23.48596576538746,-78.79247393725211,108,0,0,0,0,0,6.621146853791457,attack,passed,0.029439252336448594,105.495716918839,1267.2394525125285
manual,manual,-1,0.3590149600676796,stand_on,,6802.645382575413,117,10.0,2,0,safe_passage,42.54,2015.1635443267173,-1,none,13,54.052187704899,7.17775656692883,0.20088076329822974,0,10.310179130804197,195,19.177740133931184,1914.002057947501,12062.909583040911,5856.995727617903,5856.995727617903,0.1206896551724138,0.08974358974358974,crossing_port,-107.61936531686818,-0.13317516015479083,38.73804408996887,8.730195283861825,21.64088350639253,-53.567177611969186,117,0,0,0,0,0,7.789725271631234,attack,passed,0.08448275862068963,128.14969275180795,2341.8417485116943
manual,manual,-1,0.11718753608624866,give_way,-48.852920498952855,3616.001277174929,42,10.0,0,1,close_quarters,46.78,3017.6586688381176,2,overtaking,48,40.07788034136007,8.928356092645075,0.08482510466727479,1,9.017696473235903,135,68.10157222108805,2906.7092673738366,3787.4325187590794,2805.7201380714564,5824.386688392792,0.2804878048780488,0.8690476190476191,overtaking,14.874062965964004,-0.2527646797428006,-17.294024807300552,2.390271168731141,13.849013598640674,54.951943307324086,42,8,0,0,0,0,4.451103264139253,attack,passed,0.051219512195121955,-4.389450418185514,777.7782814305982
manual,manual,-1,0.2301036141150689,give_way,,1732.962801744747,62,10.0,1,0,safe_passage,40.02,3782.747785210788,-1,none,182,34.88438527784537,9.76627794661919,0.04591618813692624,0,8.74457088346364,71,20.789714460875253,3725.371751903381,5421.633947747457,4975.016347211805,5858.287109955366,0.1557377049180328,0.8387096774193549,overtaking,-11.838429607548731,-0.2972222140029685,6.61619030528383,3.0497662404866,19.354503663335798,23.045955670296635,62,0,0,0,0,0,5.277715585999893,attack,passed,0.04016393442622951,-4.838859077581767,508.4506358653931
manual,manual,166,4.275461375541363,give_way,13.148845819713706,8351.268996569535,166,10.0,2,2,domain_infringement,68.76,674.2107333913636,7,overtaking,13,54.052187704899,9.790467100112355,0.49056092049763306,2,8.91242513203368,195,4.786667849168494,674.2107333913636,14794.62571917591,5856.995727617903,5856.995727617903,0.048484848484848485,0.3463855421686747,overtaking,-8.80968265843409,-0.13317516015479083,10.37153238729148,2.2246294166550955,17.755432372206858,45.24250504646489,166,44,2,0,1,2,5.634553193088569,attack,domain_violation,0.04666666666666667,104.59239568811492,3028.4335093003892
manual,manual,-1,0.7016818271033458,stand_on,-64.43434140219244,5773.574130353149,61,10.0,0,1,close_quarters,54.02,2357.0997049824155,0,overtaken,48,40.07788034136007,3.6189040617633834,0.4470643211819175,1,7.101381865141942,135,39.779557059152125,981.9523900810873,4331.842937736585,1108.9689375711766,5824.386688392792,0.025,0.6065573770491803,overtaken,14.874062965964004,-0.2527646797428006,-131.75363534859173,1.201816410216403,13.849013598640674,54.951943307324086,61,4,0,0,0,0,6.259575861348708,attack,passed,0.017499999999999998,-26.28394610087374,1179.886408660476
manual,manual,-1,0.3723727608882655,stand_on,,3985.210153910718,53,10.0,1,0,safe_passage,35.31,2546.038354732331,-1,none,182,34.88438527784537,4.17751863107946,0.13633964768045218,0,7.4463085811757495,71,164.45196051631743,2456.2782262249198,3946.543548023147,2650.891816648584,5858.287109955366,0.009615384615384616,0.3018867924528302,overtaken,-11.838429607548731,-0.2972222140029685,161.19500202861929,2.0322114198702517,19.354503663335798,23.045955670296635,53,0,0,0,0,0,7.74884998598837,attack,passed,0.0,-13.550396945035775,633.6172594316378
manual,manual,-1,0.13604716588283736,stand_on,,5653.05340973603,64,10.0,2,0,safe_passage,40.49,3074.7415784612963,-1,none,13,54.052187704899,4.193644733408237,0.08506714944733855,0,7.873752767190233,195,21.457053450362054,2986.1905596641313,5039.201771001749,1669.2125671307235,5856.995727617903,0.007936507936507936,0.2578125,overtaken,-8.80968265843409,-0.13317516015479083,166.08362107642154,2.672129488407625,17.755432372206858,45.24250504646489,64,0,0,0,0,0,8.191288319260318,attack,passed,0.0,-10.830073685434675,1442.8815394184332
manual,manual,70,10.661571161573466,stand_on,21.83740156730263,2070.426979528173,70,10.0,0,2,domain_infringement,76.6,842.0023391365421,0,crossing_port,48,40.07788034136007,5.1661642161718415,0.6290653626697162,2,5.664274441755155,135,3.9739800243505536,842.0023391365421,3964.9921092286086,3879.1203042772954,5824.386688392792,0.043478260869565216,0.45714285714285713,data,,,,,,,70,56,2,0,1,1,3.678797507411181,attack,domain_violation,0.030434782608695646,135.6957514564495,205.3614697369908
