automation,automation_level,capture_step,closing_speed_at_min,colreg_role,course_change_after_warning_deg,dest_range_final,destination_step,dt,episode,event_grade,event_grade_name,event_score,final_distance,final_phase,first_encounter_step,first_encounter_type,guide_sample,init_heading_deg,init_speed,max_cri,max_severity,max_xte_after_passing,mean_speed,merge_sample,min_dcpa,min_distance,own_path_len,progress,recovery_time,resolution_time,route_length,rudder_change_mean,rudder_mean_abs,scenario,scn_course_diff_deg,scn_dcpa_offset_nm,scn_initial_bearing_deg,scn_initial_range_nm,scn_t_meet_min,scn_target_course_deg,steps,steps_sev1,steps_sev2,steps_sev3,success,t_clear,t_cpa,t_on_track,t_warning,target_evasions,target_speed,task,termination,throttle_change_mean,total_reward,unresolved,xte_final,xte_mean
manual,manual,-1,0.13133310374068968,both_give_way,,0.0,167,10.0,1,0,safe_passage,27.27,8627.019255295938,clear,-1,none,182,34.88438527784537,7.121315208778111,0.0014345849132746053,0,4058.2529244005163,7.979897468965376,71,298.1582970984874,8116.787581036211,13326.428773172178,11626.142904900194,-1,1670.0,33658.28710995538,0.2680722891566265,0.5449101796407185,head_on,175.2646281569805,-0.2972222140029685,-3.889730897769942,10.238701763623594,23.48596576538746,-149.8509865651741,167,0,0,0,0,1670.0,-1,-1,-1,0,6.621146853791457,attack,clear,0.05692771084337349,43.08042370517012,0,4058.2529244005163,2500.4553439577476
manual,manual,-1,0.17647077483595694,give_way,-12.609183446351212,0.0,137,10.0,0,1,close_quarters,51.81,5634.491480073154,clear,7,crossing_starboard,48,40.07788034136007,5.1661642161718415,0.28192610057947715,1,982.2336541731424,8.17402317076468,135,21.538123526990162,1516.5664527912786,11198.411743947612,10164.359448225374,-1,1300.0,33624.386688392755,0.5992647058823529,0.5912408759124088,crossing_starboard,119.74812593192802,-0.2527646797428006,-31.807013016470236,4.963766783962342,17.13347722920078,159.82600627328807,137,33,0,0,0,1370.0,810.0,-1,70.0,1,5.4915660267074795,attack,clear,0.27536764705882355,-13.066663123497591,0,982.2336541731424,382.1468621086667
manual,manual,199,9.2281279339729,give_way,42.737111363114835,0.0,199,10.0,1,2,domain_infringement,75.97,435.4460450866009,passing,23,crossing_starboard,182,34.88438527784537,7.121315208778111,0.667596827898877,2,2535.0523818195406,8.16117156889153,71,14.130335764909567,435.4460450866009,16240.731422094146,10712.374373139583,-1,-1,33658.28710995538,0.5378787878787878,0.6005025125628141,crossing_starboard,66.32314078490253,-0.2972222140029685,-53.46798236124444,5.855616899449101,23.48596576538746,101.20752606274792,199,38,2,0,1,-1,1260.0,-1,230.0,1,6.621146853791457,attack,domain_violation,0.2297979797979798,166.9441232343264,0,2535.0523818195406,716.9111263286302
manual,manual,-1,0.1784195698307826,stand_on,61.359539005346264,0.0,200,10.0,0,1,close_quarters,48.95,5724.77474900536,clear,0,crossing_port,48,40.07788034136007,5.1661642161718415,0.5358764520404341,1,3488.762750896743,7.941192845070609,135,175.95609666309562,594.7298202140396,15882.385690141218,6934.195544264993,-1,2000.0,33624.386688392755,0.1658291457286432,0.7275,crossing_port,-60.251874068072,-0.2527646797428006,54.29551728410556,2.5992293478995268,17.13347722920078,-20.173993726711917,200,53,0,0,0,2000.0,580.0,-1,0.0,2,5.4915660267074795,attack,clear,0.035175879396984924,-55.17686354762282,0,847.0292284405992,1484.2729524414406
manual,manual,-1,0.08658465780426923,stand_on,,0.0,102,10.0,1,0,safe_passage,17.87,9391.057277414335,clear,-1,none,182,34.88438527784537,7.121315208778111,0.0007095014173443446,0,5424.464561303162,7.761884680687095,71,514.4500715087677,8917.153620440627,7917.122374300838,4769.103983388799,-1,1020.0,33658.28710995538,0.08415841584158416,0.5735294117647058,crossing_port,-113.67685921509747,-0.2972222140029685,29.21292869368978,8.422560229739513,23.48596576538746,-78.79247393725211,102,0,0,0,0,1020.0,-1,-1,-1,0,6.621146853791457,attack,clear,0.017326732673267325,0.28343860352085315,0,5424.464561303162,2191.098262063255
manual,manual,-1,0.005254571341697556,give_way,7.164384059910448,0.0,236,10.0,0,1,close_quarters,52.84,4678.174835353267,clear,4,overtaking,48,40.07788034136007,8.928356092645075,0.4435476218028335,1,543.1191072923205,8.106921351094355,135,49.76312109128227,962.4725079795809,19132.334388582676,19026.158852706827,-1,2320.0,33624.386688392755,0.0574468085106383,0.048728813559322036,overtaking,14.874062965964004,-0.2527646797428006,-17.294024807300552,2.390271168731141,13.849013598640674,54.951943307324086,236,47,0,0,0,2360.0,1030.0,-1,40.0,3,4.451103264139253,attack,clear,0.034255319148936175,-49.30992734664955,0,42.27148330988078,393.39208371123055
manual,manual,-1,0.0010903867271281342,give_way,-13.262191287560109,0.0,358,10.0,1,1,close_quarters,49.91,4390.139767922983,clear,78,overtaking,182,34.88438527784537,9.76627794661919,0.28524436555889465,1,2646.0855601705375,8.44853688432323,71,62.661200776704504,1491.188351737691,30245.762045877167,27687.360803661933,-1,2800.0,33658.28710995538,0.226890756302521,0.2611731843575419,overtaking,-11.838429607548731,-0.2972222140029685,6.61619030528383,3.0497662404866,19.354503663335798,23.045955670296635,358,26,0,0,0,3580.0,1470.0,-1,780.0,1,5.277715585999893,attack,clear,0.06078431372549018,-28.000872129307133,0,1057.980352480154,775.8171842207962
manual,manual,64,2.4126801961752333,stand_on,-14.844196376854377,0.0,64,10.0,0,2,domain_infringement,65.02,660.2686223604584,action,0,overtaken,48,40.07788034136007,3.6189040617633834,0.3624911895297498,2,0.0,4.846683116431634,135,3.7493684277339208,660.2686223604584,3101.8771945162457,2822.031587620181,-1,-1,33624.386688392755,0.21428571428571427,0.109375,overtaken,14.874062965964004,-0.2527646797428006,-131.75363534859173,1.201816410216403,13.849013598640674,54.951943307324086,64,57,2,0,1,-1,-1,-1,0.0,2,6.259575861348708,attack,domain_violation,0.15000000000000002,75.8083481775196,0,1054.5401785277213,355.5842590112351
manual,manual,73,0.21716120265516564,stand_on,35.86618442356139,0.0,73,10.0,1,2,domain_infringement,64.98,824.4617413178717,passing,10,overtaken,182,34.88438527784537,4.17751863107946,0.5298317021140196,2,946.3424496217452,3.8499283925920493,71,11.955029049157844,748.1031583437474,2810.447726592196,2444.9123754904426,-1,-1,33658.28710995538,0.1597222222222222,0.9178082191780822,overtaken,-11.838429607548731,-0.2972222140029685,161.19500202861929,2.0322114198702517,19.354503663335798,23.045955670296635,73,44,2,0,1,-1,700.0,-1,100.0,3,7.74884998598837,attack,domain_violation,0.11180555555555556,90.69610465078529,0,946.3424496217452,237.8866087925666
manual,manual,62,10.833813866178378,stand_on,19.122691944564576,0.0,62,10.0,0,2,domain_infringement,76.92,828.1780971215899,action,0,crossing_port,48,40.07788034136007,5.1661642161718415,0.6395554025626031,2,0.0,6.865816248795596,135,0.05334031211458479,828.1780971215899,4256.80607425327,4172.078536442994,-1,-1,33624.386688392755,0.9590163934426229,0.717741935483871,data,,,,,,,62,55,2,0,1,-1,-1,-1,0.0,1,3.678797507411181,attack,domain_violation,0.11475409836065573,134.3303551498954,0,750.3135947074464,378.939731970416
manual,manual,75,11.35284218988221,give_way,1.413939198078525,0.0,75,10.0,1,2,domain_infringement,75.7,817.5429436851882,action,8,crossing_starboard,183,49.79135122730751,3.551078736333993,0.5906984302069272,2,0.0,6.5820702199230565,199,11.375317564866576,817.5429436851882,4936.552664942293,4374.903109198478,-1,-1,33633.20149084063,0.6148648648648649,0.6533333333333333,data,,,,,,,75,35,2,0,1,-1,-1,-1,80.0,1,2.827487299251865,attack,domain_violation,0.18445945945945946,142.04956130295747,0,1868.999089580168,870.8936191319932
assisted,assisted,-1,0.43533433882288364,both_give_way,8.267354894726942,0.0,136,10.0,0,1,close_quarters,55.65,7432.276480585306,clear,4,head_on,48,40.07788034136007,5.1661642161718415,0.5268151500101157,1,1129.6631505339412,8.044200117221322,135,23.62747082218033,739.7663940198798,10940.112159420998,10341.386263237802,-1,1320.0,33624.386688392755,0.725925925925926,0.6397058823529411,head_on,185.9496251863856,-0.2527646797428006,0.3021429610823076,5.5752296838315285,17.13347722920078,-133.97249447225437,136,31,0,0,0,1360.0,810.0,-1,40.0,1,5.4915660267074795,attack,clear,0.2851851851851852,-26.290108475510436,0,482.90814499217873,476.9475899966811
